id,expiration_id,src_ip,src_mac,src_oui,src_port,dst_ip,dst_mac,dst_oui,dst_port,protocol,ip_version,vlan_id,tunnel_id,bidirectional_first_seen_ms,bidirectional_last_seen_ms,bidirectional_duration_ms,bidirectional_packets,bidirectional_bytes,src2dst_first_seen_ms,src2dst_last_seen_ms,src2dst_duration_ms,src2dst_packets,src2dst_bytes,dst2src_first_seen_ms,dst2src_last_seen_ms,dst2src_duration_ms,dst2src_packets,dst2src_bytes,bidirectional_min_ps,bidirectional_mean_ps,bidirectional_stddev_ps,bidirectional_max_ps,src2dst_min_ps,src2dst_mean_ps,src2dst_stddev_ps,src2dst_max_ps,dst2src_min_ps,dst2src_mean_ps,dst2src_stddev_ps,dst2src_max_ps,bidirectional_min_piat_ms,bidirectional_mean_piat_ms,bidirectional_stddev_piat_ms,bidirectional_max_piat_ms,src2dst_min_piat_ms,src2dst_mean_piat_ms,src2dst_stddev_piat_ms,src2dst_max_piat_ms,dst2src_min_piat_ms,dst2src_mean_piat_ms,dst2src_stddev_piat_ms,dst2src_max_piat_ms,bidirectional_syn_packets,bidirectional_cwr_packets,bidirectional_ece_packets,bidirectional_urg_packets,bidirectional_ack_packets,bidirectional_psh_packets,bidirectional_rst_packets,bidirectional_fin_packets,src2dst_syn_packets,src2dst_cwr_packets,src2dst_ece_packets,src2dst_urg_packets,src2dst_ack_packets,src2dst_psh_packets,src2dst_rst_packets,src2dst_fin_packets,dst2src_syn_packets,dst2src_cwr_packets,dst2src_ece_packets,dst2src_urg_packets,dst2src_ack_packets,dst2src_psh_packets,dst2src_rst_packets,dst2src_fin_packets,application_name,application_category_name,application_is_guessed,application_confidence,requested_server_name,client_fingerprint,server_fingerprint,user_agent,content_type
10,0,192.168.1.126,08:00:27:9d:05:4d,08:00:27,54442,8.8.8.8,1c:6f:65:c0:43:92,1c:6f:65,53,17,4,0,0,10536,10537,1,2,168,10536,10536,0,1,76,10537,10537,0,1,92,76,84.0,11.31370849898476,92,76,76.0,0.0,76,92,92.0,0.0,92,1,1.0,0.0,1,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS.Microsoft,Network,0,6,dns.msftncsi.com,,,,
11,0,fe80::5440:d617:fa87:1f07,08:00:27:e1:e3:8a,08:00:27,0,ff02::1:ff98:fae8,33:33:ff:98:fa:e8,33:33:ff,0,58,6,0,0,15411,15411,0,1,86,15411,15411,0,1,86,0,0,0,0,0,86,86.0,0.0,86,86,86.0,0.0,86,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
12,0,fe80::981:b1fd:8de1:811e,08:00:27:9d:05:4d,08:00:27,0,ff02::1:ff68:ef0a,33:33:ff:68:ef:0a,33:33:ff,0,58,6,0,0,6517,14518,8001,3,258,6517,14518,8001,3,258,0,0,0,0,0,86,86.0,0.0,86,86,86.0,0.0,86,0,0.0,0.0,0,500,4000.5,4950.454575087019,7501,500,4000.5,4950.454575087019,7501,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
13,0,fe80::e1ff:dec7:bebd:f5d0,08:00:27:5e:a3:27,08:00:27,0,ff02::1:ffbd:f5d0,33:33:ff:bd:f5:d0,33:33:ff,0,58,6,0,0,11619,11619,0,1,86,11619,11619,0,1,86,0,0,0,0,0,86,86.0,0.0,86,86,86.0,0.0,86,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
14,0,fe80::981:b1fd:8de1:811e,08:00:27:9d:05:4d,08:00:27,0,ff02::1:ff00:2c6,33:33:ff:00:02:c6,33:33:ff,0,58,6,0,0,6518,7017,499,2,172,6518,7017,499,2,172,0,0,0,0,0,86,86.0,0.0,86,86,86.0,0.0,86,0,0.0,0.0,0,499,499.0,0.0,499,499,499.0,0.0,499,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
15,0,fe80::695d:d39c:6fe8:612,08:00:27:82:ad:f3,08:00:27,0,ff02::1:ffaf:b9b4,33:33:ff:af:b9:b4,33:33:ff,0,58,6,0,0,16501,16501,0,1,86,16501,16501,0,1,86,0,0,0,0,0,86,86.0,0.0,86,86,86.0,0.0,86,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
16,0,fe80::f802:c758:21ff:4cef,08:00:27:44:99:65,08:00:27,0,ff02::1:ff00:d25,33:33:ff:00:0d:25,33:33:ff,0,58,6,0,0,17337,17337,0,1,86,17337,17337,0,1,86,0,0,0,0,0,86,86.0,0.0,86,86,86.0,0.0,86,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
17,0,fe80::695d:d39c:6fe8:612,08:00:27:82:ad:f3,08:00:27,0,ff02::1:ffe8:612,33:33:ff:e8:06:12,33:33:ff,0,58,6,0,0,12505,12505,0,1,86,12505,12505,0,1,86,0,0,0,0,0,86,86.0,0.0,86,86,86.0,0.0,86,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
18,0,fe80::7479:68ba:3dc6:1d14,08:00:27:bc:b9:3d,08:00:27,0,ff02::1:ff00:c04,33:33:ff:00:0c:04,33:33:ff,0,58,6,0,0,11053,11053,0,1,86,11053,11053,0,1,86,0,0,0,0,0,86,86.0,0.0,86,86,86.0,0.0,86,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
19,0,fe80::b504:f453:742b:7a21,08:00:27:c3:f9:98,08:00:27,0,ff02::1:ff00:cc7,33:33:ff:00:0c:c7,33:33:ff,0,58,6,0,0,14123,14123,0,1,86,14123,14123,0,1,86,0,0,0,0,0,86,86.0,0.0,86,86,86.0,0.0,86,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
20,0,fe80::4c7b:f8cd:4e3e:dd3c,08:00:27:7e:74:80,08:00:27,0,ff02::1:ff00:3a7,33:33:ff:00:03:a7,33:33:ff,0,58,6,0,0,12928,12928,0,1,86,12928,12928,0,1,86,0,0,0,0,0,86,86.0,0.0,86,86,86.0,0.0,86,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
21,0,fe80::3d1a:8135:9ed5:db1c,08:00:27:7c:99:f8,08:00:27,0,ff02::1:ff00:ab7,33:33:ff:00:0a:b7,33:33:ff,0,58,6,0,0,16179,16179,0,1,86,16179,16179,0,1,86,0,0,0,0,0,86,86.0,0.0,86,86,86.0,0.0,86,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
22,0,fe80::69b0:5ca7:a676:2c5a,08:00:27:0a:a9:9c,08:00:27,0,ff02::1:ff76:2c5a,33:33:ff:76:2c:5a,33:33:ff,0,58,6,0,0,12966,12966,0,1,86,12966,12966,0,1,86,0,0,0,0,0,86,86.0,0.0,86,86,86.0,0.0,86,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
23,0,fe80::981:b1fd:8de1:811e,08:00:27:9d:05:4d,08:00:27,546,ff02::1:2,33:33:00:01:00:02,33:33:00,547,17,6,0,0,7318,19916,12598,6,978,7318,19916,12598,6,978,0,0,0,0,0,146,163.0,20.26820169625317,188,146,163.0,20.26820169625317,188,0,0.0,0.0,0,90,2519.6,4201.791558371262,10005,90,2519.6,4201.791558371262,10005,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DHCPV6,Network,0,6,,,,,
24,0,192.168.1.2,1c:6f:65:c0:43:92,1c:6f:65,39539,239.255.255.250,01:00:5e:7f:ff:fa,01:00:5e,1900,17,4,0,0,13977,16980,3003,4,856,13977,16980,3003,4,856,0,0,0,0,0,214,214.0,0.0,214,214,214.0,0.0,214,0,0.0,0.0,0,1001,1001.0,0.0,1001,1001,1001.0,0.0,1001,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SSDP,System,0,6,239.255.255.250:1900,,,,
25,0,fe80::f106:5909:32ae:f4cb,08:00:27:11:4e:fa,08:00:27,0,ff02::1:ffcc:1f02,33:33:ff:cc:1f:02,33:33:ff,0,58,6,0,0,15063,15063,0,1,86,15063,15063,0,1,86,0,0,0,0,0,86,86.0,0.0,86,86,86.0,0.0,86,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
26,0,fe80::da58:d7ff:fe00:f72,d8:58:d7:00:0f:72,d8:58:d7,547,fe80::981:b1fd:8de1:811e,08:00:27:9d:05:4d,08:00:27,546,17,6,0,0,7319,19917,12598,6,1100,7319,19917,12598,6,1100,0,0,0,0,0,141,183.33333333333331,29.021830863449445,215,141,183.33333333333331,29.021830863449445,215,0,0.0,0.0,0,90,2519.6,4201.821307480841,10005,90,2519.6,4201.821307480841,10005,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DHCPV6,Network,0,6,,,,,
27,0,fe80::3d1a:8135:9ed5:db1c,08:00:27:7c:99:f8,08:00:27,0,ff02::1:ffd5:db1c,33:33:ff:d5:db:1c,33:33:ff,0,58,6,0,0,14677,14677,0,1,86,14677,14677,0,1,86,0,0,0,0,0,86,86.0,0.0,86,86,86.0,0.0,86,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
28,0,fe80::69b0:5ca7:a676:2c5a,08:00:27:0a:a9:9c,08:00:27,0,ff02::1:ff00:2c6,33:33:ff:00:02:c6,33:33:ff,0,58,6,0,0,7468,13467,5999,2,172,7468,13467,5999,2,172,0,0,0,0,0,86,86.0,0.0,86,86,86.0,0.0,86,0,0.0,0.0,0,5999,5999.0,0.0,5999,5999,5999.0,0.0,5999,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
29,0,::,08:00:27:9d:05:4d,08:00:27,0,ff02::1:ff00:7f6,33:33:ff:00:07:f6,33:33:ff,0,58,6,0,0,8520,8520,0,1,78,8520,8520,0,1,78,0,0,0,0,0,78,78.0,0.0,78,78,78.0,0.0,78,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
30,0,fe80::5440:d617:fa87:1f07,08:00:27:e1:e3:8a,08:00:27,0,ff02::1:ff87:1f07,33:33:ff:87:1f:07,33:33:ff,0,58,6,0,0,16403,16403,0,1,86,16403,16403,0,1,86,0,0,0,0,0,86,86.0,0.0,86,86,86.0,0.0,86,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
31,0,fd2d:ab8c:225::7f6,08:00:27:5d:86:c6,08:00:27,0,ff02::1,33:33:00:00:00:01,33:33:00,0,58,6,0,0,8520,8520,0,1,86,8520,8520,0,1,86,0,0,0,0,0,86,86.0,0.0,86,86,86.0,0.0,86,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
32,0,fe80::294d:3ea3:b53c:c77f,08:00:27:5d:86:c6,08:00:27,0,ff02::1:ff3c:c77f,33:33:ff:3c:c7:7f,33:33:ff,0,58,6,0,0,17727,17727,0,1,86,17727,17727,0,1,86,0,0,0,0,0,86,86.0,0.0,86,86,86.0,0.0,86,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
33,0,192.168.1.126,08:00:27:9d:05:4d,08:00:27,65534,8.8.8.8,1c:6f:65:c0:43:92,1c:6f:65,53,17,4,0,0,10537,10538,1,2,180,10537,10537,0,1,76,10538,10538,0,1,104,76,90.0,19.79898987322333,104,76,76.0,0.0,76,104,104.0,0.0,104,1,1.0,0.0,1,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS.Microsoft,Network,0,6,dns.msftncsi.com,,,,
34,0,fe80::e8ff:97da:2f7f:abb3,08:00:27:38:31:62,08:00:27,0,ff02::1:ff62:aec8,33:33:ff:62:ae:c8,33:33:ff,0,58,6,0,0,16796,16796,0,1,86,16796,16796,0,1,86,0,0,0,0,0,86,86.0,0.0,86,86,86.0,0.0,86,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
35,0,fe80::5440:d617:fa87:1f07,08:00:27:e1:e3:8a,08:00:27,0,ff02::1:ff00:99e,33:33:ff:00:09:9e,33:33:ff,0,58,6,0,0,16903,16903,0,1,86,16903,16903,0,1,86,0,0,0,0,0,86,86.0,0.0,86,86,86.0,0.0,86,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
36,0,fe80::695d:d39c:6fe8:612,08:00:27:82:ad:f3,08:00:27,0,ff02::1:ff00:280,33:33:ff:00:02:80,33:33:ff,0,58,6,0,0,11004,11004,0,1,86,11004,11004,0,1,86,0,0,0,0,0,86,86.0,0.0,86,86,86.0,0.0,86,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
37,0,fe80::4a8:b1f0:5819:1034,08:00:27:12:45:de,08:00:27,0,ff02::1:ff0b:2224,33:33:ff:0b:22:24,33:33:ff,0,58,6,0,0,11272,11272,0,1,86,11272,11272,0,1,86,0,0,0,0,0,86,86.0,0.0,86,86,86.0,0.0,86,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
38,0,fe80::981:b1fd:8de1:811e,08:00:27:9d:05:4d,08:00:27,0,ff02::1:ff00:c5c,33:33:ff:00:0c:5c,33:33:ff,0,58,6,0,0,19919,20016,97,2,172,19919,20016,97,2,172,0,0,0,0,0,86,86.0,0.0,86,86,86.0,0.0,86,0,0.0,0.0,0,97,97.0,0.0,97,97,97.0,0.0,97,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
39,0,fe80::b504:f453:742b:7a21,08:00:27:c3:f9:98,08:00:27,0,ff02::1:ffba:1f64,33:33:ff:ba:1f:64,33:33:ff,0,58,6,0,0,18118,18118,0,1,86,18118,18118,0,1,86,0,0,0,0,0,86,86.0,0.0,86,86,86.0,0.0,86,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
40,0,fe80::7479:68ba:3dc6:1d14,08:00:27:bc:b9:3d,08:00:27,0,ff02::1:ffc6:1d14,33:33:ff:c6:1d:14,33:33:ff,0,58,6,0,0,11053,11053,0,1,86,11053,11053,0,1,86,0,0,0,0,0,86,86.0,0.0,86,86,86.0,0.0,86,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
41,0,fe80::f802:c758:21ff:4cef,08:00:27:44:99:65,08:00:27,0,ff02::1:ff6c:3a78,33:33:ff:6c:3a:78,33:33:ff,0,58,6,0,0,19831,19831,0,1,86,19831,19831,0,1,86,0,0,0,0,0,86,86.0,0.0,86,86,86.0,0.0,86,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
42,0,fe80::f106:5909:32ae:f4cb,08:00:27:11:4e:fa,08:00:27,0,ff02::1:ffae:f4cb,33:33:ff:ae:f4:cb,33:33:ff,0,58,6,0,0,11558,11558,0,1,86,11558,11558,0,1,86,0,0,0,0,0,86,86.0,0.0,86,86,86.0,0.0,86,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
43,0,fe80::4a8:b1f0:5819:1034,08:00:27:12:45:de,08:00:27,0,ff02::1:ff00:fa9,33:33:ff:00:0f:a9,33:33:ff,0,58,6,0,0,11773,11773,0,1,86,11773,11773,0,1,86,0,0,0,0,0,86,86.0,0.0,86,86,86.0,0.0,86,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
44,0,fe80::69b0:5ca7:a676:2c5a,08:00:27:0a:a9:9c,08:00:27,0,ff02::1:ff00:f72,33:33:ff:00:0f:72,33:33:ff,0,58,6,0,0,58262,58262,0,1,86,58262,58262,0,1,86,0,0,0,0,0,86,86.0,0.0,86,86,86.0,0.0,86,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
45,0,fe80::4c7b:f8cd:4e3e:dd3c,08:00:27:7e:74:80,08:00:27,0,ff02::1:ff3e:dd3c,33:33:ff:3e:dd:3c,33:33:ff,0,58,6,0,0,13428,13428,0,1,86,13428,13428,0,1,86,0,0,0,0,0,86,86.0,0.0,86,86,86.0,0.0,86,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
